"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043254","regulation of protein-containing complex assembly","34/599","270/7610",0.125925925925926,1.59982687194707,2.93323588745635,0.00399644936537224,0.232243663745194,0.225273540542824,"CARMIL2/DMTN/FBLIM1/TMSB10/ADD2/AIDA/ARF6/ARL2/ARPC5/ARPC5L/BAG4/BIN1/BRK1/CARMIL1/CDC42/CDC42EP4/CDKN1B/CLIP1/CTTN/GRB2/HES1/PSRC1/RAC1/RDX/RHOA/RHOC/RNF4/RPS3/SEPTIN8/SLAIN2/SNCA/TPPP/TPPP3/VASP",34
"GO:0019509","L-methionine salvage from methylthioadenosine","3/599","5/7610",0.6,7.62270450751252,4.32970184558808,0.00430158831156666,0.23527157718204,0.228210579897852,"ADI1/APIP/MTAP",3
"GO:0043102","amino acid salvage","3/599","5/7610",0.6,7.62270450751252,4.32970184558808,0.00430158831156666,0.23527157718204,0.228210579897852,"ADI1/APIP/MTAP",3
"GO:0071265","L-methionine biosynthetic process","3/599","5/7610",0.6,7.62270450751252,4.32970184558808,0.00430158831156666,0.23527157718204,0.228210579897852,"ADI1/APIP/MTAP",3
"GO:0097154","GABAergic neuron differentiation","3/599","5/7610",0.6,7.62270450751252,4.32970184558808,0.00430158831156666,0.23527157718204,0.228210579897852,"DLX1/BCL11B/GATA2",3
"GO:0170034","L-amino acid biosynthetic process","9/599","42/7610",0.214285714285714,2.72239446696876,3.27155273261239,0.0046163664145474,0.249552179781754,0.242062591431102,"ADI1/APIP/BCAT1/GLUL/GOT1/MTAP/PCBD1/PSPH/SHMT1",9
"GO:0006195","purine nucleotide catabolic process","14/599","83/7610",0.168674698795181,2.14292897801557,3.06009248185598,0.00495100633022019,0.259202541688878,0.251423325581088,"BPGM/HPRT1/ARL2/ENO1/ENO2/ENO3/GAPDH/GPI/HDAC4/NT5C2/NUDT10/PGAM1/PKM/TPI1",14
"GO:0031112","positive regulation of microtubule polymerization or depolymerization","7/599","28/7610",0.25,3.17612687813022,3.37177478392111,0.00496214803405251,0.259202541688878,0.251423325581088,"ARL2/CDKN1B/CLIP1/PSRC1/RAC1/RPS3/SLAIN2",7
"GO:0005996","monosaccharide metabolic process","22/599","156/7610",0.141025641025641,1.79166131586833,2.92007662986459,0.00512745903596405,0.264861745091076,0.256912684328304,"ATF3/AKR1A1/AKR1B1/ARPP19/BAD/ENO1/ENO2/ENO3/FABP5/FUOM/GALM/GAPDH/GOT1/GPI/NUDT5/PGAM1/PKM/RPIA/SELENOS/SORBS1/SORD/TPI1",22
"GO:0030041","actin filament polymerization","16/599","101/7610",0.158415841584158,2.01259524950826,2.99428227887774,0.00522689670592666,0.265408737928337,0.257443260754434,"CARMIL2/DMTN/TMSB10/ADD2/ARF6/ARPC5/ARPC5L/BAG4/BIN1/CARMIL1/CDC42EP4/CTTN/GRB2/RAC1/RDX/VASP",16
"GO:0051036","regulation of endosome size","4/599","10/7610",0.4,5.08180300500835,3.77513480763753,0.00543446786781619,0.269010436959938,0.260936865185807,"KXD1/BLOC1S1/BLOC1S2/SNAPIN",4
"GO:0052547","regulation of peptidase activity","20/599","138/7610",0.144927536231884,1.84123297282911,2.91490642946041,0.00546997163001613,0.269010436959938,0.260936865185807,"ANP32B/BAD/BCL10/BIN1/CAAP1/CAST/CSNK2A1/CSTB/FADD/GAPDH/GPX1/MALT1/PEBP1/PSMA3/REST/RPS3/SERPINB7/SNCA/SVBP/UBXN1",20
"GO:0030029","actin filament-based process","49/599","433/7610",0.113163972286374,1.43769253605894,2.74112496760472,0.00563811083725045,0.273037263358097,0.264842838012949,"CARMIL2/DMTN/PDLIM2/TMSB10/ZBED3/ABRACL/ADD2/ALKBH4/ARF1/ARF6/ARPC5/ARPC5L/BAG4/BIN1/BIN3/BLOC1S6/BRK1/BRSK2/CALD1/CARMIL1/CDC42/CDC42EP4/CSRP1/CSRP2/CTTN/FHL3/FNBP1L/GRB2/MICAL3/PAWR/PDLIM1/PDLIM5/PDLIM7/PHACTR4/PPP1R9B/RAC1/RAP2A/RDX/RFLNB/RHOA/RHOC/RND3/SHTN1/SORBS1/SPECC1/TRIP10/VASP/WIPF1/ZYX",49
"GO:0001578","microtubule bundle formation","8/599","36/7610",0.222222222222222,2.8232238916713,3.2049098871857,0.00589972587899658,0.277048743550051,0.268733925205968,"CLIP1/DNAL1/MTCL1/PSRC1/TPPP/TPPP3/TTC12/UBE2B",8
"GO:0006220","pyrimidine nucleotide metabolic process","8/599","36/7610",0.222222222222222,2.8232238916713,3.2049098871857,0.00589972587899658,0.277048743550051,0.268733925205968,"DCTD/DCTPP1/DUT/NME1/NME2/NME2P1/PRPS1/SHMT1",8
"GO:0009119","ribonucleoside metabolic process","5/599","16/7610",0.3125,3.97015859766277,3.47609434040237,0.0062450505083274,0.287457819932813,0.278830603206614,"DCTD/HPRT1/BLOC1S6/MTAP/NT5C2",5
"GO:0072521","purine-containing compound metabolic process","40/599","341/7610",0.117302052785924,1.49026481085289,2.70743349379662,0.00657933735516331,0.299587761763837,0.290596499846323,"BPGM/HPRT1/NAXD/ARL2/BAD/BLOC1S6/CARMIL1/ENO1/ENO2/ENO3/GAPDH/GPI/HDAC4/IMPDH1/IMPDH2/KCNAB2/MTAP/NADK2/NADSYN1/NAMPT/NAPRT/NME1/NME2/NME2P1/NT5C2/NUDT10/NUDT5/PGAM1/PKM/PPAT/PPCDC/PRPS1/PRPS2/PRPSAP1/PRPSAP2/RPIA/SHMT1/SNCA/TP53I3/TPI1",40
"GO:0055086","nucleobase-containing small molecule metabolic process","48/599","426/7610",0.112676056338028,1.4314938042277,2.67906605391042,0.00663745740195208,0.299587761763837,0.290596499846323,"BPGM/DCTD/GLRX/HPRT1/NAXD/ARL2/BAD/BLOC1S6/DCTPP1/DUT/ENO1/ENO2/ENO3/GAPDH/GMDS/GNPDA1/GNPNAT1/GPI/HDAC4/IMPDH1/IMPDH2/KCNAB2/MTAP/NADK2/NADSYN1/NAMPT/NAPRT/NME1/NME2/NME2P1/NT5C2/NUDT10/NUDT5/PGAM1/PKM/PPAT/PPCDC/PRPS1/PRPS2/PRPSAP1/PRPSAP2/RFK/RPIA/SHMT1/SNCA/TP53I3/TPI1/UAP1",48
